NomDeNaissance;Prenom;Sexe;DateDeNaissance;TypeMandat;DateDebutMandat;DateFinMandat;MotifFinMandat;TypeFonction;DateDebutFonction;DateFinFonction;MotifFinFonction;NuancePolitique;IdTerritoire;NomTerritoire;TypeTerritoire;Sources
RAOULT;ERIC;M;19/06/1955;DEPUTE;17/06/2007;10/06/2012;FM;NA;NA;NA;NA;UMP;NA;12e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
ROCHET;WALDECK;M;05/04/1905;CONSEILLER DEPARTEMENTAL;01/01/1935;01/01/1937;NA;NA;NA;NA;NA;NA;NA;SEINE;Canton;WIKIPEDIA
ROCHET;WALDECK;M;05/04/1905;DEPUTE;03/05/1936;21/01/1940;FM;NA;NA;NA;NA;NA;NA;SEINE;Circonscription législative;WIKIPEDIA
ROCHET;WALDECK;M;05/04/1905;DEPUTE;10/11/1946;10/06/1951;FM;NA;NA;NA;NA;PCF;NA;SAONE ET LOIRE;Circonscription législative;WIKIPEDIA
ROCHET;WALDECK;M;05/04/1905;DEPUTE;17/06/1951;01/01/1956;FM;NA;NA;NA;NA;PCF;NA;SAONE ET LOIRE;Circonscription législative;WIKIPEDIA
ROCHET;WALDECK;M;05/04/1905;DEPUTE;02/01/1956;20/11/1958;FM;NA;NA;NA;NA;PCF;NA;SAONE ET LOIRE;Circonscription législative;WIKIPEDIA
ROCHET;WALDECK;M;05/04/1905;DEPUTE;23/11/1958;10/11/1962;FM;NA;NA;NA;NA;PCF;NA;41e CIRCONSCRIPTION SEINE;Circonscription législative;WIKIPEDIA
ROCHET;WALDECK;M;05/04/1905;DEPUTE;18/11/1962;01/03/1967;FM;NA;NA;NA;NA;PCF;NA;41e CIRCONSCRIPTION SEINE;Circonscription législative;WIKIPEDIA
ROCHET;WALDECK;M;05/04/1905;DEPUTE;05/03/1967;20/06/1968;FM;NA;NA;NA;NA;PCF;NA;3e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
ROCHET;WALDECK;M;05/04/1905;DEPUTE;23/06/1968;01/03/1973;FM;NA;NA;NA;NA;PCF;NA;3e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
ROGER;GILBERT;M;09/11/1953;CONSEILLER DEPARTEMENTAL;25/09/1988;15/03/1994;FM;NA;NA;NA;NA;SOC;NA;BONDY SUD EST;Canton;WIKIPEDIA
ROGER;GILBERT;M;09/11/1953;CONSEILLER DEPARTEMENTAL;20/03/1994;10/03/2001;FM;NA;NA;NA;NA;SOC;NA;BONDY SUD EST;Canton;WIKIPEDIA
ROGER;GILBERT;M;09/11/1953;CONSEILLER DEPARTEMENTAL;11/03/2001;05/03/2008;FM;VP;01/04/2004;05/03/2008;FM;SOC;NA;BONDY SUD EST;Canton;WIKIPEDIA
ROGER;GILBERT;M;09/11/1953;CONSEILLER DEPARTEMENTAL;09/03/2008;01/04/2015;FM;NA;NA;NA;NA;SOC;NA;BONDY SUD EST;Canton;WIKIPEDIA
ROGER;GILBERT;M;09/11/1953;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;PS;NA;BONDY;Commune;WIKIPEDIA
ROGER;GILBERT;M;09/11/1953;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;11/03/2001;01/03/2008;FM;PS;NA;BONDY;Commune;WIKIPEDIA
ROGER;GILBERT;M;09/11/1953;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;01/10/2011;AU;PS;NA;BONDY;Commune;WIKIPEDIA
ROGER;GILBERT;M;09/11/1953;SENATEUR;25/09/2011;20/09/2017;FM;NA;NA;NA;NA;SOC;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
ROGER;GILBERT;M;09/11/1953;SENATEUR;24/09/2017;NA;NA;NA;NA;NA;NA;SOC;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
RUBIN;SABINE;F;13/08/1960;DEPUTE;18/06/2017;10/06/2022;FM;NA;NA;NA;NA;LFI;NA;9e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
SALLES;JEAN JACK;M;17/02/1935;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;UDF;NA;LES LILAS;Commune;WIKIPEDIA
SALLES;JEAN JACK;M;17/02/1935;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;UDF;NA;LES LILAS;Commune;WIKIPEDIA
SALLES;JEAN JACK;M;17/02/1935;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;UDF;NA;LES LILAS;Commune;WIKIPEDIA
SALLES;JEAN JACK;M;17/02/1935;CONSEILLER REGIONAL;16/03/1986;20/03/1992;FM;NA;NA;NA;NA;NA;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
SALLES;JEAN JACK;M;17/02/1935;CONSEILLER REGIONAL;22/03/1992;10/03/1998;FM;NA;NA;NA;NA;NA;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
SALLES;JEAN JACK;M;17/02/1935;DEPUTE;16/03/1986;01/06/1988;FM;NA;NA;NA;NA;UDF;NA;9e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
TESTE;STEPHANE;M;10/05/1968;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;ADJOINT;18/06/1995;10/03/2001;FM;PS;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
TESTE;STEPHANE;M;10/05/1968;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;ADJOINT;11/03/2001;01/03/2008;FM;PS;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
TESTE;STEPHANE;M;10/05/1968;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;ADJOINT;09/03/2008;20/03/2014;FM;PS;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
TESTE;STEPHANE;M;10/05/1968;CONSEILLER MUNICIPAL;23/03/2014;20/06/2017;DM;ADJOINT;23/03/2014;20/06/2017;DM;PS;NA;CLICHY SOUS BOIS;Commune;WIKIPEDIA
TESTE;STEPHANE;M;10/05/1968;DEPUTE;21/06/2017;20/06/2022;FM;NA;NA;NA;NA;LREM;NA;12e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
VALENET;RAYMOND;M;06/08/1912;CONSEILLER DEPARTEMENTAL;04/06/1961;20/09/1967;FM;NA;NA;NA;NA;NA;NA;RAINCY;Canton;WIKIPEDIA
VALENET;RAYMOND;M;06/08/1912;CONSEILLER DEPARTEMENTAL;24/09/1967;20/09/1973;FM;NA;NA;NA;NA;NA;NA;GAGNY;Canton;WIKIPEDIA
VALENET;RAYMOND;M;06/08/1912;CONSEILLER DEPARTEMENTAL;23/09/1973;21/09/1978;DC;NA;NA;NA;NA;NA;NA;GAGNY;Canton;WIKIPEDIA
VALENET;RAYMOND;M;06/08/1912;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;NA;NA;GAGNY;Commune;WIKIPEDIA
VALENET;RAYMOND;M;06/08/1912;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;NA;NA;GAGNY;Commune;WIKIPEDIA
VALENET;RAYMOND;M;06/08/1912;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;NA;NA;GAGNY;Commune;WIKIPEDIA
VALENET;RAYMOND;M;06/08/1912;DEPUTE;18/11/1962;01/03/1967;FM;NA;NA;NA;NA;UNR;NA;11e CIRCONSCRIPTION SEINE ET OISE;Circonscription législative;WIKIPEDIA
VALENET;RAYMOND;M;06/08/1912;DEPUTE;05/03/1967;20/06/1968;FM;NA;NA;NA;NA;UDR;NA;9e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
VALENET;RAYMOND;M;06/08/1912;DEPUTE;23/06/1968;01/03/1973;FM;NA;NA;NA;NA;UDR;NA;9e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
VALENET;RAYMOND;M;06/08/1912;DEPUTE;04/03/1973;10/03/1978;FM;NA;NA;NA;NA;UDR;NA;9e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
VOYNET;DOMINIQUE;F;04/11/1958;CONSEILLER DEPARTEMENTAL;15/03/1998;20/03/2004;FM;NA;NA;NA;NA;EELV;NA;DOLE NORD EST;Canton;WIKIPEDIA
VOYNET;DOMINIQUE;F;04/11/1958;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;NA;NA;NA;NA;EELV;NA;DOLE;Commune;WIKIPEDIA
VOYNET;DOMINIQUE;F;04/11/1958;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;NA;NA;NA;NA;EELV;NA;DOLE;Commune;WIKIPEDIA
VOYNET;DOMINIQUE;F;04/11/1958;CONSEILLER MUNICIPAL;11/03/2001;01/06/2004;AU;NA;NA;NA;NA;EELV;NA;DOLE;Commune;WIKIPEDIA
VOYNET;DOMINIQUE;F;04/11/1958;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;EELV;NA;MONTREUIL;Commune;WIKIPEDIA
VOYNET;DOMINIQUE;F;04/11/1958;CONSEILLER REGIONAL;01/01/1992;01/01/1994;AU;NA;NA;NA;NA;EELV;NA;JURA;Departement;WIKIPEDIA
VOYNET;DOMINIQUE;F;04/11/1958;SENATEUR;26/09/2004;20/09/2011;FM;NA;NA;NA;NA;EELV;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
YONNET;EVELYNE;F;09/10/1954;CONSEILLER DEPARTEMENTAL;21/03/2004;10/03/2011;FM;NA;NA;NA;NA;PS;NA;AUBERVILLIERS EST;Canton;WIKIPEDIA
YONNET;EVELYNE;F;09/10/1954;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;NA;NA;NA;NA;PS;NA;AUBERVILLIERS;Commune;WIKIPEDIA
YONNET;EVELYNE;F;09/10/1954;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;ADJOINT;11/03/2001;01/03/2008;FM;PS;NA;AUBERVILLIERS;Commune;WIKIPEDIA
YONNET;EVELYNE;F;09/10/1954;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;1er ADJOINT;09/03/2008;20/03/2014;FM;PS;NA;AUBERVILLIERS;Commune;WIKIPEDIA
YONNET;EVELYNE;F;09/10/1954;SENATEUR;04/03/2015;01/10/2017;FM;NA;NA;NA;NA;PS;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
ZARKA;PIERRE;M;16/09/1948;DEPUTE;12/03/1978;10/06/1981;FM;NA;NA;NA;NA;PCF;NA;2e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
ZARKA;PIERRE;M;16/09/1948;DEPUTE;02/07/1981;01/04/1986;FM;NA;NA;NA;NA;PCF;NA;2e CIRCONSCRIPTION SEINE SAINT DENIS;Circonscription législative;WIKIPEDIA
GILLOT;AUGUSTE;M;07/02/1905;CONSEILLER MUNICIPAL;01/01/1937;20/04/1945;FM;M;28/08/1944;20/04/1945;NA;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
GILLOT;AUGUSTE;M;07/02/1905;CONSEILLER MUNICIPAL;29/04/1945;10/10/1947;FM;M;29/04/1945;10/10/1947;FM;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
GILLOT;AUGUSTE;M;07/02/1905;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;M;19/10/1947;20/04/1953;FM;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
GILLOT;AUGUSTE;M;07/02/1905;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
GILLOT;AUGUSTE;M;07/02/1905;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
GILLOT;AUGUSTE;M;07/02/1905;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
PAILLARD;DIDIER;M;01/12/1954;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;NA;NA;NA;NA;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
PAILLARD;DIDIER;M;01/12/1954;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;ADJOINT;06/03/1983;10/03/1989;FM;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
PAILLARD;DIDIER;M;01/12/1954;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;NA;NA;NA;NA;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
PAILLARD;DIDIER;M;01/12/1954;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;NA;NA;NA;NA;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
PAILLARD;DIDIER;M;01/12/1954;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;NA;NA;NA;NA;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
PAILLARD;DIDIER;M;01/12/1954;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;11/12/2004;01/03/2008;FM;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
PAILLARD;DIDIER;M;01/12/1954;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
PAILLARD;DIDIER;M;01/12/1954;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;M;23/03/2014;03/12/2016;DM;PCF;NA;SAINT DENIS;Commune;WIKIPEDIA
PAILLARD;DIDIER;M;01/12/1954;CONSEILLER DEPARTEMENTAL;20/03/1994;10/03/2001;FM;NA;NA;NA;NA;PCF;NA;SEINE SAINT DENIS NORD;Canton;WIKIPEDIA
PAILLARD;DIDIER;M;01/12/1954;CONSEILLER DEPARTEMENTAL;11/03/2001;05/03/2008;FM;NA;NA;NA;NA;PCF;NA;SEINE SAINT DENIS NORD;Canton;WIKIPEDIA
GREGOIRE;ANDRE;M;01/01/1911;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;1er ADJOINT;19/10/1947;20/04/1953;FM;PCF;NA;MONTREUIL;Commune;PRESSE
GREGOIRE;ANDRE;M;01/01/1911;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;1er ADJOINT;26/04/1953;30/12/1957;AU;PCF;NA;MONTREUIL;Commune;PRESSE
GREGOIRE;ANDRE;M;01/01/1911;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;01/01/1958;01/03/1959;FM;PCF;NA;MONTREUIL;Commune;WIKIPEDIA
GREGOIRE;ANDRE;M;01/01/1911;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;PCF;NA;MONTREUIL;Commune;WIKIPEDIA
GREGOIRE;ANDRE;M;01/01/1911;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;PCF;NA;MONTREUIL;Commune;WIKIPEDIA
DUFRICHE;MARCEL;M;16/10/1911;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;NA;NA;NA;NA;PCF;NA;MONTREUIL;Commune;WIKIPEDIA
DUFRICHE;MARCEL;M;16/10/1911;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;NA;NA;NA;NA;PCF;NA;MONTREUIL;Commune;WIKIPEDIA
DUFRICHE;MARCEL;M;16/10/1911;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;PCF;NA;MONTREUIL;Commune;WIKIPEDIA
DUFRICHE;MARCEL;M;16/10/1911;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;PCF;NA;MONTREUIL;Commune;WIKIPEDIA
DUFRICHE;MARCEL;M;16/10/1911;CONSEILLER MUNICIPAL;06/03/1983;01/03/1984;NA;M;06/03/1983;01/03/1984;NA;PCF;NA;MONTREUIL;Commune;WIKIPEDIA
BESSAC;PATRICE;M;17/06/1978;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;M;23/03/2014;15/03/2020;FM;PCF;NA;MONTREUIL;Commune;WIKIPEDIA
BESSAC;PATRICE;M;17/06/1978;CONSEILLER MUNICIPAL;20/03/2020;NA;NA;M;20/03/2020;NA;NA;PCF;NA;MONTREUIL;Commune;WIKIPEDIA
BESSAC;PATRICE;M;17/06/1978;CONSEILLER REGIONAL;21/03/2004;10/03/2010;FM;NA;NA;NA;NA;PCF;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
BESSAC;PATRICE;M;17/06/1978;CONSEILLER REGIONAL;14/03/2010;01/12/2015;FM;NA;NA;NA;NA;PCF;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
DERKAOUI;MERIEM;F;25/09/1955;CONSEILLER MUNICIPAL;11/03/2001;05/03/2008;FM;NA;NA;NA;NA;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
DERKAOUI;MERIEM;F;25/09/1955;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;NA;NA;NA;NA;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
DERKAOUI;MERIEM;F;25/09/1955;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;1er ADJOINT;23/03/2014;20/01/2016;AU;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
DERKAOUI;MERIEM;F;25/09/1955;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;M;21/01/2016;15/03/2020;FM;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
DERKAOUI;MERIEM;F;25/09/1955;CONSEILLER DEPARTEMENTAL;02/04/2015;01/07/2021;FM;VP;02/04/2015;01/07/2021;FM;PCF;NA;AUBERVILLIERS;Canton;WIKIPEDIA
BEAUDET;PASCAL;M;09/10/1956;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;NA;NA;NA;NA;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
BEAUDET;PASCAL;M;09/10/1956;CONSEILLER MUNICIPAL;11/03/2001;05/03/2008;FM;NA;NA;NA;NA;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
BEAUDET;PASCAL;M;09/10/1956;CONSEILLER MUNICIPAL;11/03/2001;05/03/2008;FM;M;31/03/2003;05/03/2008;FM;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
BEAUDET;PASCAL;M;09/10/1956;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;NA;NA;NA;NA;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
BEAUDET;PASCAL;M;09/10/1956;CONSEILLER MUNICIPAL;23/03/2014;15/03/2020;FM;M;23/03/2014;21/01/2016;DM;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
BEAUDET;PASCAL;M;09/10/1956;CONSEILLER DEPARTEMENTAL;20/03/2011;01/04/2015;FM;NA;NA;NA;NA;PCF;NA;AUBERVILLIERS EST;Canton;WIKIPEDIA
BEAUDET;PASCAL;M;09/10/1956;CONSEILLER DEPARTEMENTAL;02/04/2015;01/07/2021;FM;NA;NA;NA;NA;PCF;NA;AUBERVILLIERS;Canton;WIKIPEDIA
SALVATOR;JACQUES;M;02/01/1949;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;NA;NA;NA;NA;PS;NA;AUBERVILLIERS;Commune;WIKIPEDIA
SALVATOR;JACQUES;M;02/01/1949;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;NA;NA;NA;NA;PS;NA;AUBERVILLIERS;Commune;WIKIPEDIA
SALVATOR;JACQUES;M;02/01/1949;CONSEILLER MUNICIPAL;11/03/2001;05/03/2008;FM;NA;NA;NA;NA;PS;NA;AUBERVILLIERS;Commune;WIKIPEDIA
SALVATOR;JACQUES;M;02/01/1949;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;NA;NA;NA;NA;PS;NA;AUBERVILLIERS;Commune;WIKIPEDIA
SALVATOR;JACQUES;M;02/01/1949;CONSEILLER MUNICIPAL;23/03/2014;01/04/2015;DM;NA;NA;NA;NA;PS;NA;AUBERVILLIERS;Commune;WIKIPEDIA
SALVATOR;JACQUES;M;02/01/1949;CONSEILLER REGIONAL;15/03/1998;20/03/2004;FM;NA;NA;NA;NA;PS;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
KARMAN;ANDRE;M;10/03/1924;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;01/01/1957;01/03/1959;FM;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
KARMAN;ANDRE;M;10/03/1924;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
KARMAN;ANDRE;M;10/03/1924;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
KARMAN;ANDRE;M;10/03/1924;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
KARMAN;ANDRE;M;10/03/1924;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;PCF;NA;AUBERVILLIERS;Commune;WIKIPEDIA
KARMAN;ANDRE;M;10/03/1924;CONSEILLER DEPARTEMENTAL;20/04/1958;01/03/1964;FM;NA;NA;NA;NA;PCF;NA;AUBERVILLIERS;Canton;WIKIPEDIA
KARMAN;ANDRE;M;10/03/1924;CONSEILLER DEPARTEMENTAL;08/03/1964;20/09/1970;FM;NA;NA;NA;NA;PCF;NA;AUBERVILLIERS;Canton;WIKIPEDIA
KARMAN;ANDRE;M;10/03/1924;CONSEILLER DEPARTEMENTAL;23/09/1970;01/03/1976;FM;NA;NA;NA;NA;PCF;NA;AUBERVILLIERS;Canton;WIKIPEDIA
KARMAN;ANDRE;M;10/03/1924;CONSEILLER DEPARTEMENTAL;07/03/1976;10/03/1982;FM;NA;NA;NA;NA;PCF;NA;AUBERVILLIERS;Canton;WIKIPEDIA
KARMAN;ANDRE;M;10/03/1924;CONSEILLER DEPARTEMENTAL;14/03/1982;31/05/1984;DC;NA;NA;NA;NA;PCF;NA;AUBERVILLIERS;Canton;WIKIPEDIA
FRANCLET;KARINE;F;13/12/1981;CONSEILLER MUNICIPAL;17/03/2022;NA;NA;M;17/03/2022;NA;NA;UDI;NA;AUBERVILLIERS;Commune;WIKIPEDIA
ORY;ANDRE;M;NA;CONSEILLER MUNICIPAL;01/10/1957;01/03/1959;FM;M;01/10/1957;01/03/1959;FM;PCF;NA;NOISY LE GRAND;Commune;WIKIPEDIA
ORY;ANDRE;M;NA;CONSEILLER MUNICIPAL;08/03/1959;01/07/1962;DM;M;08/03/1959;01/07/1962;DM;PCF;NA;NOISY LE GRAND;Commune;WIKIPEDIA
SERELLE;MARIUS;M;07/09/1905;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;NA;NA;NA;NA;DVD;NA;NOISY LE GRAND;Commune;WIKIPEDIA
SERELLE;MARIUS;M;07/09/1905;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;ADJOINT;26/04/1953;01/03/1959;FM;DVD;NA;NOISY LE GRAND;Commune;WIKIPEDIA
SERELLE;MARIUS;M;07/09/1905;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;1er ADJOINT;08/03/1959;10/03/1965;FM;DVD;NA;NOISY LE GRAND;Commune;WIKIPEDIA
SERELLE;MARIUS;M;07/09/1905;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;DVD;NA;NOISY LE GRAND;Commune;WIKIPEDIA
SERELLE;MARIUS;M;07/09/1905;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;DVD;NA;NOISY LE GRAND;Commune;WIKIPEDIA
SERELLE;MARIUS;M;07/09/1905;CONSEILLER DEPARTEMENTAL;24/09/1967;20/09/1973;FM;NA;NA;NA;NA;DVD;NA;NOISY LE GRAND;Canton;WIKIPEDIA
SERELLE;MARIUS;M;07/09/1905;CONSEILLER DEPARTEMENTAL;23/09/1973;10/03/1979;FM;NA;NA;NA;NA;DVD;NA;NOISY LE GRAND;Canton;WIKIPEDIA
MASSONNAUD RICHARD;FRANCOISE;F;NA;CONSEILLER MUNICIPAL;15/05/1984;10/03/1989;FM;M;15/05/1984;10/03/1989;FM;RPR;NA;NOISY LE GRAND;Commune;WIKIPEDIA
MASSONNAUD RICHARD;FRANCOISE;F;NA;CONSEILLER MUNICIPAL;19/03/1989;06/09/1993;DM;M;19/03/1989;06/09/1993;DM;RPR;NA;NOISY LE GRAND;Commune;WIKIPEDIA
MASSONNAUD RICHARD;FRANCOISE;F;NA;CONSEILLER DEPARTEMENTAL;10/03/1985;10/03/1992;FM;NA;NA;NA;NA;RPR;NA;NOISY LE GRAND;Canton;WIKIPEDIA
MASSONNAUD RICHARD;FRANCOISE;F;NA;CONSEILLER DEPARTEMENTAL;20/03/1992;10/03/1998;FM;NA;NA;NA;NA;RPR;NA;NOISY LE GRAND;Canton;WIKIPEDIA
PONTONE;ANTOINE;M;NA;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;10/05/1989;10/06/1995;FM;UDF;NA;NOISY LE GRAND;Commune;WIKIPEDIA
MARSIGNY;BRIGITTE;F;11/07/1952;CONSEILLER MUNICIPAL;25/09/2015;15/03/2020;FM;M;25/09/2015;15/03/2020;FM;LR;NA;NOISY LE GRAND;Commune;WIKIPEDIA
MARSIGNY;BRIGITTE;F;11/07/1952;CONSEILLER MUNICIPAL;23/03/2020;NA;NA;M;23/03/2020;NA;NA;LR;NA;NOISY LE GRAND;Commune;WIKIPEDIA
MARSIGNY;BRIGITTE;F;11/07/1952;CONSEILLER REGIONAL;06/12/2015;NA;NA;NA;NA;NA;NA;LR;NA;SEINE SAINT DENIS;Departement;WIKIPEDIA
BESSERER;JEAN;M;NA;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;10/07/1962;10/03/1965;FM;PCF;NA;NOISY LE GRAND;Commune;WIKIPEDIA
COLLAVERI;LOUIS;M;13/09/1878;CONSEILLER MUNICIPAL;03/05/1925;01/05/1929;FM;NA;NA;NA;NA;SFIO;NA;PANTIN;Commune;MAITRON
COLLAVERI;LOUIS;M;13/09/1878;CONSEILLER MUNICIPAL;05/05/1929;01/05/1935;FM;NA;NA;NA;NA;SFIO;NA;PANTIN;Commune;MAITRON
COLLAVERI;LOUIS;M;13/09/1878;CONSEILLER MUNICIPAL;05/05/1935;01/01/1940;FM;NA;NA;NA;NA;SFIO;NA;PANTIN;Commune;MAITRON
COLLAVERI;LOUIS;M;13/09/1878;CONSEILLER MUNICIPAL;01/10/1949;20/04/1953;FM;NA;NA;NA;NA;SFIO;NA;PANTIN;Commune;MAITRON
