NomDeNaissance;Prenom;Sexe;DateDeNaissance;TypeMandat;DateDebutMandat;DateFinMandat;MotifFinMandat;TypeFonction;DateDebutFonction;DateFinFonction;MotifFinFonction;NuancePolitique;IdTerritoire;NomTerritoire;TypeTerritoire;Sources
PORELLI;VINCENT;M;08/02/1935;DEPUTE;16/03/1986;01/06/1988;FM;NA;NA;NA;NA;PCF;NA;11e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
PORTE;JEANINE;F;14/11/1933;CONSEILLER DEPARTEMENTAL;01/06/1973;01/03/1976;FM;NA;NA;NA;NA;PCF;NA;NA;Canton;WIKIPEDIA
PORTE;JEANINE;F;14/11/1933;CONSEILLER DEPARTEMENTAL;07/03/1976;10/03/1982;FM;NA;NA;NA;NA;PCF;NA;NA;Canton;WIKIPEDIA
PORTE;JEANINE;F;14/11/1933;CONSEILLER DEPARTEMENTAL;14/03/1982;20/09/1988;FM;NA;NA;NA;NA;PCF;NA;NA;Canton;WIKIPEDIA
PORTE;JEANINE;F;14/11/1933;CONSEILLER DEPARTEMENTAL;25/09/1988;10/03/1994;FM;NA;NA;NA;NA;PCF;NA;NA;Canton;WIKIPEDIA
PORTE;JEANINE;F;14/11/1933;CONSEILLER DEPARTEMENTAL;20/03/1994;10/03/2001;FM;NA;NA;NA;NA;PCF;NA;NA;Canton;WIKIPEDIA
PORTE;JEANINE;F;14/11/1933;CONSEILLER DEPARTEMENTAL;11/03/2001;01/03/2008;FM;NA;NA;NA;NA;PCF;NA;NA;Canton;WIKIPEDIA
PORTE;JEANINE;F;14/11/1933;DEPUTE;12/03/1978;10/06/1981;FM;NA;NA;NA;NA;PCF;NA;7e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
POSADO;PASCAL;M;14/05/1925;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;NA;NA;NA;NA;PCF;NA;MARSEILLE;Commune;WIKIPEDIA
POSADO;PASCAL;M;14/05/1925;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;NA;NA;NA;NA;PCF;NA;MARSEILLE;Commune;WIKIPEDIA
POSADO;PASCAL;M;14/05/1925;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;NA;NA;NA;NA;PCF;NA;MARSEILLE;Commune;WIKIPEDIA
POSADO;PASCAL;M;14/05/1925;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;Ma;06/03/1983;10/03/1989;FM;PCF;NA;6e SECTEUR MARSEILLE;Commune;WIKIPEDIA
POSADO;PASCAL;M;14/05/1925;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;NA;NA;NA;NA;PCF;NA;MARSEILLE;Commune;WIKIPEDIA
POSADO;PASCAL;M;14/05/1925;DEPUTE;15/01/1978;02/04/1978;AU;NA;NA;NA;NA;PCF;NA;4e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
POVINELLI;ROLAND;M;09/08/1941;CONSEILLER MUNICIPAL;17/09/1972;10/03/1977;FM;M;05/10/1975;10/03/1977;FM;SOC;NA;ALLAUCH;Commune;WIKIPEDIA
POVINELLI;ROLAND;M;09/08/1941;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;SOC;NA;ALLAUCH;Commune;WIKIPEDIA
POVINELLI;ROLAND;M;09/08/1941;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;SOC;NA;ALLAUCH;Commune;WIKIPEDIA
POVINELLI;ROLAND;M;09/08/1941;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;SOC;NA;ALLAUCH;Commune;WIKIPEDIA
POVINELLI;ROLAND;M;09/08/1941;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;SOC;NA;ALLAUCH;Commune;WIKIPEDIA
POVINELLI;ROLAND;M;09/08/1941;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;11/03/2001;01/03/2008;FM;SOC;NA;ALLAUCH;Commune;WIKIPEDIA
POVINELLI;ROLAND;M;09/08/1941;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;SOC;NA;ALLAUCH;Commune;WIKIPEDIA
POVINELLI;ROLAND;M;09/08/1941;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;M;23/03/2014;10/03/2020;FM;SOC;NA;ALLAUCH;Commune;WIKIPEDIA
POVINELLI;ROLAND;M;09/08/1941;SENATEUR;21/09/2008;20/09/2014;FM;NA;NA;NA;NA;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
POVINELLI;ROLAND;M;09/08/1941;CONSEILLER DEPARTEMENTAL;22/03/1992;10/03/1998;FM;NA;NA;NA;NA;SOC;NA;ALLAUCH;Canton;WIKIPEDIA
POVINELLI;ROLAND;M;09/08/1941;CONSEILLER DEPARTEMENTAL;15/03/1998;20/03/2004;FM;VP;15/03/1998;20/03/2004;FM;SOC;NA;ALLAUCH;Canton;WIKIPEDIA
POVINELLI;ROLAND;M;09/08/1941;CONSEILLER DEPARTEMENTAL;25/03/2004;01/12/2008;DM;VP;25/03/2004;01/12/2008;DM;SOC;NA;ALLAUCH;Canton;WIKIPEDIA
POVINELLI;ROLAND;M;09/08/1941;CONSEILLER REGIONAL;16/03/1986;20/03/1992;FM;NA;NA;NA;NA;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
PRIVAT;CHARLES;M;08/06/1914;DEPUTE;23/11/1958;10/11/1962;FM;NA;NA;NA;NA;SFIO;NA;11e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;
PRIVAT;CHARLES;M;08/06/1914;DEPUTE;18/11/1962;01/03/1967;FM;NA;NA;NA;NA;SFIO;NA;11e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;
PRIVAT;CHARLES;M;08/06/1914;DEPUTE;05/03/1967;20/06/1968;FM;NA;NA;NA;NA;SFIO;NA;11e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;
PRIVAT;CHARLES;M;08/06/1914;DEPUTE;23/06/1968;01/03/1973;FM;NA;NA;NA;NA;SFIO;NA;11e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;
PRIVAT;CHARLES;M;08/06/1914;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;M;19/10/1947;20/04/1953;FM;NA;NA;ARLES;Commune;WIKIPEDIA
PRIVAT;CHARLES;M;08/06/1914;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;NA;NA;ARLES;Commune;WIKIPEDIA
PRIVAT;CHARLES;M;08/06/1914;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;NA;NA;ARLES;Commune;WIKIPEDIA
PRIVAT;CHARLES;M;08/06/1914;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;NA;NA;ARLES;Commune;WIKIPEDIA
RACON BUZON;CATHY;F;22/11/1976;DEPUTE;21/06/2017;10/06/2022;FM;NA;NA;NA;NA;LREM;NA;5e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
RAIMOND;JEAN BERNARD;M;06/02/1926;DEPUTE;21/03/1993;20/05/1997;FM;NA;NA;NA;NA;RPR;NA;14e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
RAIMOND;JEAN BERNARD;M;06/02/1926;DEPUTE;25/05/1997;01/06/2002;FM;NA;NA;NA;NA;RPR;NA;14e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
RAPUZZI;IRMA;F;12/04/1910;SENATEUR;19/06/1955;20/09/1962;FM;NA;NA;NA;NA;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
RAPUZZI;IRMA;F;12/04/1910;SENATEUR;23/09/1962;20/09/1971;FM;NA;NA;NA;NA;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
RAPUZZI;IRMA;F;12/04/1910;SENATEUR;26/09/1971;20/09/1980;FM;NA;NA;NA;NA;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
RAPUZZI;IRMA;F;12/04/1910;SENATEUR;28/09/1980;20/09/1989;FM;NA;NA;NA;NA;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
RAPUZZI;IRMA;F;12/04/1910;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
RAPUZZI;IRMA;F;12/04/1910;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
RAPUZZI;IRMA;F;12/04/1910;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
RAPUZZI;IRMA;F;12/04/1910;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;1er ADJOINT;14/03/1971;10/03/1977;FM;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
RAPUZZI;IRMA;F;12/04/1910;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;1er ADJOINT;13/03/1977;01/03/1983;FM;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
RAPUZZI;IRMA;F;12/04/1910;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
RAPUZZI;IRMA;F;12/04/1910;CONSEILLER DEPARTEMENTAL;24/09/1967;20/09/1973;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE SAINT MAURONT;Canton;WIKIPEDIA
RAPUZZI;IRMA;F;12/04/1910;CONSEILLER DEPARTEMENTAL;23/09/1973;10/03/1979;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE LE CAMAS;Canton;WIKIPEDIA
RAPUZZI;IRMA;F;12/04/1910;CONSEILLER DEPARTEMENTAL;18/03/1979;01/03/1985;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE LE CAMAS;Canton;WIKIPEDIA
RASTOIN;JACQUES;M;19/02/1900;SENATEUR;11/03/1966;20/09/1971;FM;NA;NA;NA;NA;CNIP;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
RASTOIN;JACQUES;M;19/02/1900;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;1er ADJOINT;26/04/1953;01/03/1959;FM;CNIP;NA;MARSEILLE;Commune;WIKIPEDIA
RASTOIN;JACQUES;M;19/02/1900;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;1er ADJOINT;08/03/1959;10/03/1965;FM;CNIP;NA;MARSEILLE;Commune;WIKIPEDIA
RASTOIN;JACQUES;M;19/02/1900;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;NA;NA;NA;NA;CNIP;NA;MARSEILLE;Commune;WIKIPEDIA
RASTOIN;JACQUES;M;19/02/1900;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;NA;NA;NA;NA;CNIP;NA;MARSEILLE;Commune;WIKIPEDIA
RAVIER;STEPHANE;M;04/08/1969;SENATEUR;28/09/2014;20/09/2020;FM;NA;NA;NA;NA;NI;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
RAVIER;STEPHANE;M;04/08/1969;SENATEUR;27/09/2020;NA;NA;NA;NA;NA;NA;NI;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
RAVIER;STEPHANE;M;04/08/1969;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;NA;NA;NA;NA;FN;NA;7e SECTEUR MARSEILLE;Commune;WIKIPEDIA
RAVIER;STEPHANE;M;04/08/1969;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;Ma;23/03/2014;21/09/2017;CUMUL;FN;NA;7e SECTEUR MARSEILLE;Commune;WIKIPEDIA
RAVIER;STEPHANE;M;04/08/1969;CONSEILLER REGIONAL;14/03/2010;01/12/2015;FM;NA;NA;NA;NA;FN;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
RAVIER;JULIEN;M;16/02/1978;DEPUTE;08/10/2020;21/06/2022;FM;NA;NA;NA;NA;LR;NA;1ere CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
RAVIER;JULIEN;M;16/02/1978;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;Ma;12/07/2017;10/03/2020;FM;LR;NA;MARSEILLE;Commune;WIKIPEDIA
REYNES;BERNARD;M;18/10/1953;DEPUTE;10/06/2007;01/06/2012;FM;NA;NA;NA;NA;UMP;NA;15e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
REYNES;BERNARD;M;18/10/1953;DEPUTE;17/06/2012;10/06/2017;FM;NA;NA;NA;NA;LR;NA;15e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
REYNES;BERNARD;M;18/10/1953;DEPUTE;21/06/2017;10/06/2022;FM;NA;NA;NA;NA;LR;NA;15e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
REYNES;BERNARD;M;18/10/1953;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;M;11/03/2001;01/03/2008;FM;UMP;NA;CHATEAURENARD;Commune;WIKIPEDIA
REYNES;BERNARD;M;18/10/1953;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;M;09/03/2008;20/03/2014;FM;UMP;NA;CHATEAURENARD;Commune;WIKIPEDIA
REYNES;BERNARD;M;18/10/1953;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;M;23/03/2014;10/03/2020;FM;LR;NA;CHATEAURENARD;Commune;WIKIPEDIA
RIEUBON;RENE;M;04/03/1918;DEPUTE;18/11/1962;01/03/1967;FM;NA;NA;NA;NA;PCF;NA;10e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
RIEUBON;RENE;M;04/03/1918;DEPUTE;05/03/1967;20/06/1968;FM;NA;NA;NA;NA;PCF;NA;10e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
RIEUBON;RENE;M;04/03/1918;DEPUTE;23/06/1968;01/03/1973;FM;NA;NA;NA;NA;PCF;NA;10e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
RIEUBON;RENE;M;04/03/1918;DEPUTE;04/03/1973;10/03/1978;FM;NA;NA;NA;NA;PCF;NA;10e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
RIEUBON;RENE;M;04/03/1918;DEPUTE;12/03/1978;10/06/1981;FM;NA;NA;NA;NA;PCF;NA;10e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
RIEUBON;RENE;M;04/03/1918;DEPUTE;02/07/1981;10/03/1986;FM;NA;NA;NA;NA;PCF;NA;10e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
RIEUBON;RENE;M;04/03/1918;CONSEILLER MUNICIPAL;29/04/1945;10/10/1947;FM;M;29/04/1945;10/10/1947;FM;NA;NA;PORT DE BOUC;Commune;WIKIPEDIA
RIEUBON;RENE;M;04/03/1918;CONSEILLER MUNICIPAL;19/10/1947;20/04/1953;FM;M;19/10/1947;20/04/1953;FM;NA;NA;PORT DE BOUC;Commune;WIKIPEDIA
RIEUBON;RENE;M;04/03/1918;CONSEILLER MUNICIPAL;26/04/1953;01/03/1959;FM;M;26/04/1953;01/03/1959;FM;NA;NA;PORT DE BOUC;Commune;WIKIPEDIA
RIEUBON;RENE;M;04/03/1918;CONSEILLER MUNICIPAL;08/03/1959;10/03/1965;FM;M;08/03/1959;10/03/1965;FM;NA;NA;PORT DE BOUC;Commune;WIKIPEDIA
RIEUBON;RENE;M;04/03/1918;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;M;14/03/1965;10/03/1971;FM;NA;NA;PORT DE BOUC;Commune;WIKIPEDIA
RIEUBON;RENE;M;04/03/1918;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;M;14/03/1971;10/03/1977;FM;NA;NA;PORT DE BOUC;Commune;WIKIPEDIA
RIEUBON;RENE;M;04/03/1918;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;NA;NA;PORT DE BOUC;Commune;WIKIPEDIA
RIEUBON;RENE;M;04/03/1918;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;NA;NA;PORT DE BOUC;Commune;WIKIPEDIA
RIEUBON;RENE;M;04/03/1918;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;19/03/1990;DM;NA;NA;PORT DE BOUC;Commune;WIKIPEDIA
RIPERT;FRANCIS;M;06/11/1911;DEPUTE;23/11/1958;10/11/1962;FM;NA;NA;NA;NA;CNIP;NA;5e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
RIPERT;FRANCIS;M;06/11/1911;CONSEILLER MUNICIPAL;05/05/1935;20/04/1945;FM;M;31/08/1943;10/08/1944;AU;NA;NA;LA CIOTAT;Commune;WIKIPEDIA
ROATTA;JEAN;M;13/12/1941;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;NA;NA;NA;NA;UDF;NA;MARSEILLE;Commune;WIKIPEDIA
ROATTA;JEAN;M;13/12/1941;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;NA;NA;NA;NA;UDF;NA;MARSEILLE;Commune;WIKIPEDIA
ROATTA;JEAN;M;13/12/1941;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;NA;NA;NA;NA;UDF;NA;MARSEILLE;Commune;WIKIPEDIA
ROATTA;JEAN;M;13/12/1941;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;Ma;11/03/2001;01/03/2008;FM;UMP;NA;MARSEILLE;Commune;WIKIPEDIA
ROATTA;JEAN;M;13/12/1941;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;ADJOINT;09/03/2008;20/03/2014;FM;NA;NA;MARSEILLE;Commune;WIKIPEDIA
ROATTA;JEAN;M;13/12/1941;CONSEILLER MUNICIPAL;23/03/2014;10/03/2020;FM;ADJOINT;23/03/2014;10/03/2020;FM;NA;NA;MARSEILLE;Commune;WIKIPEDIA
ROATTA;JEAN;M;13/12/1941;CONSEILLER DEPARTEMENTAL;14/03/1982;20/09/1988;FM;NA;NA;NA;NA;UDF;NA;MARSEILLE SAINT LAMBERT;Canton;WIKIPEDIA
ROATTA;JEAN;M;13/12/1941;CONSEILLER DEPARTEMENTAL;25/09/1988;10/03/1994;FM;NA;NA;NA;NA;UDF;NA;MARSEILLE SAINT LAMBERT;Canton;WIKIPEDIA
ROATTA;JEAN;M;13/12/1941;CONSEILLER DEPARTEMENTAL;20/03/1994;10/03/2001;FM;NA;NA;NA;NA;UDF;NA;MARSEILLE SAINT LAMBERT;Canton;WIKIPEDIA
ROATTA;JEAN;M;13/12/1941;DEPUTE;16/03/1986;01/06/1988;FM;NA;NA;NA;NA;UDF;NA;4e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
ROATTA;JEAN;M;13/12/1941;DEPUTE;21/03/1993;20/05/1997;FM;NA;NA;NA;NA;UDF;NA;4e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
ROATTA;JEAN;M;13/12/1941;DEPUTE;25/05/1997;01/06/2002;FM;NA;NA;NA;NA;UDF;NA;4e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
ROATTA;JEAN;M;13/12/1941;DEPUTE;19/07/2002;10/06/2007;FM;NA;NA;NA;NA;UMP;NA;4e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
ROATTA;JEAN;M;13/12/1941;DEPUTE;10/06/2007;01/12/2011;AU;NA;NA;NA;NA;UMP;NA;4e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
ROATTA;JEAN;M;13/12/1941;REPRESENTANT EUROPEEN;01/12/2011;25/05/2014;FM;NA;NA;NA;NA;NA;NA;NA;NA;WIKIPEDIA
ROCCA SERRA;JACQUES;M;20/01/1943;SENATEUR;24/09/1989;20/09/1998;FM;NA;NA;NA;NA;MODEM;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
ROUSSEL;JEAN;M;04/04/1923;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;NA;NA;NA;NA;FN;NA;MARSEILLE;Commune;WIKIPEDIA
ROUSSEL;JEAN;M;04/04/1923;DEPUTE;16/03/1986;01/06/1988;FM;NA;NA;NA;NA;FN;NA;BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
ROUSSEL;JEAN;M;04/04/1923;CONSEILLER DEPARTEMENTAL;10/03/1985;01/07/1991;DM;NA;NA;NA;NA;FN;NA;MARSEILLE;Canton;WIKIPEDIA
SANMARCO;PHILIPPE;M;16/02/1947;DEPUTE;02/07/1981;10/03/1986;FM;NA;NA;NA;NA;SOC;NA;3e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
SANMARCO;PHILIPPE;M;16/02/1947;DEPUTE;16/03/1986;01/06/1988;FM;NA;NA;NA;NA;SOC;NA;3e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
SANMARCO;PHILIPPE;M;16/02/1947;DEPUTE;05/06/1988;20/03/1993;FM;NA;NA;NA;NA;SOC;NA;3e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
SANMARCO;PHILIPPE;M;16/02/1947;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
SANMARCO;PHILIPPE;M;16/02/1947;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
SANMARCO;PHILIPPE;M;16/02/1947;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
SANMARCO;PHILIPPE;M;16/02/1947;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;NA;NA;NA;NA;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
SANMARCO;PHILIPPE;M;16/02/1947;CONSEILLER MUNICIPAL;09/03/2008;20/03/2014;FM;ADJOINT;09/03/2008;20/03/2014;FM;SOC;NA;MARSEILLE;Commune;WIKIPEDIA
SANTONI;HYACINTHE;M;01/01/1939;DEPUTE;02/07/1981;10/03/1986;FM;NA;NA;NA;NA;NA;NA;1ere CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
SIFFRE;JACQUES;M;04/04/1937;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;M;13/03/1977;01/03/1983;FM;SOC;NA;ISTRES;Commune;WIKIPEDIA
SIFFRE;JACQUES;M;04/04/1937;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;M;06/03/1983;10/03/1989;FM;SOC;NA;ISTRES;Commune;WIKIPEDIA
SIFFRE;JACQUES;M;04/04/1937;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;SOC;NA;ISTRES;Commune;WIKIPEDIA
SIFFRE;JACQUES;M;04/04/1937;CONSEILLER MUNICIPAL;11/03/2001;01/06/2008;NA;M;11/03/2001;01/06/2008;NA;SOC;NA;ISTRES;Commune;WIKIPEDIA
SIFFRE;JACQUES;M;04/04/1937;DEPUTE;16/03/1986;01/06/1988;FM;NA;NA;NA;NA;SOC;NA;NA;Circonscription législative;WIKIPEDIA
SIFFRE;JACQUES;M;04/04/1937;SENATEUR;24/12/2004;20/09/2008;FM;NA;NA;NA;NA;SOC;NA;BOUCHES DU RHONE;Departement;WIKIPEDIA
SIFFRE;JACQUES;M;04/04/1937;CONSEILLER DEPARTEMENTAL;?;?;NA;NA;NA;NA;NA;SOC;NA;?;Canton;WIKIPEDIA
TAPIE;BERNARD;M;26/01/1943;DEPUTE;03/02/1989;20/03/1993;FM;NA;NA;NA;NA;NA;NA;6e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
TAPIE;BERNARD;M;26/01/1943;DEPUTE;21/03/1993;24/07/1996;CONDAMNATION;NA;NA;NA;NA;NA;NA;10e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
TAPIE;BERNARD;M;26/01/1943;REPRESENTANT EUROPEEN;19/07/1994;24/07/1996;CONDAMNATION;NA;NA;NA;NA;NA;NA;NA;NA;WIKIPEDIA
TAPIE;BERNARD;M;26/01/1943;CONSEILLER DEPARTEMENTAL;28/03/1994;05/05/1995;CONDAMNATION;NA;NA;NA;NA;NA;NA;5e CANTON MARSEILLE;Canton;WIKIPEDIA
TARDITO;JEAN;M;19/12/1933;CONSEILLER MUNICIPAL;14/03/1965;10/03/1971;FM;NA;NA;NA;NA;PCF;NA;AUBAGNE;Commune;WIKIPEDIA
TARDITO;JEAN;M;19/12/1933;CONSEILLER MUNICIPAL;14/03/1971;10/03/1977;FM;NA;NA;NA;NA;PCF;NA;AUBAGNE;Commune;WIKIPEDIA
TARDITO;JEAN;M;19/12/1933;CONSEILLER MUNICIPAL;13/03/1977;01/03/1983;FM;ADJOINT;13/03/1977;01/03/1983;FM;PCF;NA;AUBAGNE;Commune;WIKIPEDIA
TARDITO;JEAN;M;19/12/1933;CONSEILLER MUNICIPAL;06/03/1983;10/03/1989;FM;1er ADJOINT;06/03/1983;10/03/1989;FM;PCF;NA;AUBAGNE;Commune;WIKIPEDIA
TARDITO;JEAN;M;19/12/1933;CONSEILLER MUNICIPAL;19/03/1989;10/06/1995;FM;M;19/03/1989;10/06/1995;FM;PCF;NA;AUBAGNE;Commune;WIKIPEDIA
TARDITO;JEAN;M;19/12/1933;CONSEILLER MUNICIPAL;18/06/1995;10/03/2001;FM;M;18/06/1995;10/03/2001;FM;PCF;NA;AUBAGNE;Commune;WIKIPEDIA
TARDITO;JEAN;M;19/12/1933;CONSEILLER MUNICIPAL;11/03/2001;01/03/2008;FM;NA;NA;NA;NA;PCF;NA;AUBAGNE;Commune;WIKIPEDIA
TARDITO;JEAN;M;19/12/1933;CONSEILLER DEPARTEMENTAL;07/03/1976;10/03/1982;FM;NA;NA;NA;NA;PCF;NA;AUBAGNE;Canton;WIKIPEDIA
TARDITO;JEAN;M;19/12/1933;CONSEILLER DEPARTEMENTAL;14/03/1982;20/09/1988;FM;NA;NA;NA;NA;PCF;NA;AUBAGNE;Canton;WIKIPEDIA
TARDITO;JEAN;M;19/12/1933;DEPUTE;05/06/1988;20/03/1993;FM;NA;NA;NA;NA;PCF;NA;9e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
TARDITO;JEAN;M;19/12/1933;DEPUTE;21/03/1993;20/05/1997;FM;NA;NA;NA;NA;PCF;NA;9e CIRCONSCRIPTION BOUCHES DU RHONE;Circonscription législative;WIKIPEDIA
