"Elu_IdIndividu","NomDeNaissance","NomMarital1","NomMarital2","Prenom","Prénom2","Prénom3","Dit","Sexe","DateNaissance","DateDeces","TypeMandat","DateDebutMandat","DateFinMandat","MotifFinMandat","CodeTerritoire","NomTerritoire"
"EUR_0002312","SCARBONCHI",NULL,NULL,"MICHEL",NULL,NULL,NULL,"M","1950-07-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1997-02-05","1999-06-12","FM","0","UNIQUE"
"PLM_1530069","SCARBONCHI",NULL,NULL,"MICHEL ANGE",NULL,NULL,NULL,"M","1950-07-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1997-02-05","1999-07-19","","0","UNIQUE"
"RNE_0801238","QUERBES",NULL,NULL,"JEAN",NULL,NULL,NULL,"M","1947-10-08",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1997-05-01","1999-06-12","FM","0","UNIQUE"
"RNE_0002553","COTTIGNY",NULL,NULL,"JEAN LOUIS",NULL,NULL,NULL,"M","1950-09-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1997-06-06","1999-06-12","FM","0","UNIQUE"
"RNE_0007014","LIENEMANN",NULL,NULL,"MARIE NOELLE",NULL,NULL,NULL,"F","1951-07-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1997-06-06","1999-06-12","FM","0","UNIQUE"
"EUR_0002313","GAROT",NULL,NULL,"GEORGES",NULL,NULL,NULL,"M","1936-04-07",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1997-06-06","1999-06-12","FM","0","UNIQUE"
"EUR_0002314","DUHAMEL",NULL,NULL,"OLIVIER",NULL,NULL,NULL,"M","1950-05-02",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1997-06-06","1999-06-12","FM","0","UNIQUE"
"RNE_0831397","PINEL",NULL,NULL,"ERIC",NULL,NULL,NULL,"M","1959-12-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1997-06-17","1999-06-12","FM","0","UNIQUE"
"RNE_0069740","DENYS",NULL,NULL,"MARIE JOSE",NULL,NULL,NULL,"F","1950-03-15",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1997-07-17","1999-06-12","FM","0","UNIQUE"
"RNE_0184584","BUFFETAUT",NULL,NULL,"STEPHANE",NULL,NULL,NULL,"M","1953-05-08",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1997-07-20","1999-06-12","FM","0","UNIQUE"
"RNE_0000328","WEBER",NULL,NULL,"HENRI",NULL,NULL,NULL,"M","1944-06-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1997-08-02","1997-09-17","DV","0","UNIQUE"
"EUR_0002320","DE LASSUS SAINT GENIES",NULL,NULL,"HENRI",NULL,NULL,NULL,"M","1938-04-02",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1997-08-12","1999-06-12","","0","UNIQUE"
"EUR_0001021","LATAILLADE",NULL,NULL,"PIERRE",NULL,NULL,NULL,"M","1933-04-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1997-09-02","1999-06-12","FM","0","UNIQUE"
"EUR_0002321","MUTIN",NULL,NULL,"MARIE THERESE",NULL,NULL,NULL,"F","1939-11-17",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1997-09-18","1999-06-12","FM","0","UNIQUE"
"RNE_0000374","KAROUTCHI",NULL,NULL,"ROGER",NULL,NULL,NULL,"M","1951-08-26",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1997-10-03","1999-06-12","","0","UNIQUE"
"RNE_0028517","LEHIDEUX",NULL,NULL,"BERNARD",NULL,NULL,NULL,"M","1944-09-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1998-04-25","1999-06-12","FM","0","UNIQUE"
"RNE_1306734","PIETRASANTA",NULL,NULL,"YVES",NULL,NULL,NULL,"M","1939-08-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-02-02","DEMISSION","0","UNIQUE"
"RNE_0000021","COUTEAUX",NULL,NULL,"PAUL",NULL,NULL,NULL,"M","1956-07-31",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","FM","0","UNIQUE"
"RNE_1501530","GROSSETETE",NULL,NULL,"FRANCOISE",NULL,NULL,NULL,"F","1946-05-17",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_1501533","BERES",NULL,NULL,"PERVENCHE",NULL,NULL,NULL,"F","1957-03-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_1519893","BOURLANGES",NULL,NULL,"JEAN LOUIS",NULL,NULL,NULL,"M","1946-07-13",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_1499421","DARY",NULL,NULL,"MICHEL",NULL,NULL,NULL,"M","1945-09-20",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0004360","GARRAUD",NULL,NULL,"MARIE FRANCE",NULL,NULL,NULL,"F","1934-03-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","FM","0","UNIQUE"
"EUR_0002313","GAROT",NULL,NULL,"GEORGES",NULL,NULL,NULL,"M","1936-04-07",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0004352","FRAISSE",NULL,NULL,"GENEVIEVE",NULL,NULL,NULL,"F","1948-10-07",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000041","GOLLNISCH",NULL,NULL,"BRUNO",NULL,NULL,NULL,"M","1950-01-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","FM","0","UNIQUE"
"EUR_0001133","AINARDI",NULL,NULL,"SYLVIANE",NULL,NULL,NULL,"F","1947-12-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0870229","FRUTEAU",NULL,NULL,"JEAN CLAUDE",NULL,NULL,NULL,"M","1947-06-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_1048123","SAIFI",NULL,NULL,"TOKIA",NULL,NULL,NULL,"F","1959-07-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2002-05-06","NOMME AU GOUVERNEMENT","0","UNIQUE"
"EUR_0002130","LALUMIERE",NULL,NULL,"CATHERINE",NULL,NULL,NULL,"F","1935-08-03",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_1069587","MONTFORT",NULL,NULL,"ELIZABETH",NULL,NULL,NULL,"F","1954-06-29",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_1177464","COHN BENDIT",NULL,NULL,"DANIEL",NULL,NULL,NULL,"M","1945-04-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0004364","MARCHIANI",NULL,NULL,"JEAN CHARLES",NULL,NULL,NULL,"M","1943-08-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","FM","0","UNIQUE"
"RNE_0000062","MATHIEU",NULL,NULL,"VERONIQUE",NULL,NULL,NULL,"F","1953-01-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","FM","0","UNIQUE"
"RNE_1156944","CAULLERY",NULL,NULL,"ISABELLE",NULL,NULL,NULL,"F","1955-08-17",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000083","THOMAS MAURO",NULL,NULL,"NICOLE",NULL,NULL,NULL,"F","1951-06-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","FM","0","UNIQUE"
"RNE_0000071","POIGNANT",NULL,NULL,"BERNARD",NULL,NULL,NULL,"M","1945-09-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","FM","0","UNIQUE"
"EUR_0004411","RAYMOND",NULL,NULL,"MICHEL",NULL,NULL,NULL,"M","1951-06-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-04-01","DV","0","UNIQUE"
"RNE_0183490","ROURE",NULL,NULL,"MARTINE",NULL,NULL,NULL,"F","1948-09-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0573546","ZIMERAY",NULL,NULL,"FRANCOIS",NULL,NULL,NULL,"M","1961-07-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000626","MADELIN",NULL,NULL,"ALAIN",NULL,NULL,NULL,"M","1946-03-26",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2002-06-16","DEPUTE NATIONAL","0","UNIQUE"
"RNE_0000724","HOLLANDE",NULL,NULL,"FRANCOIS",NULL,NULL,NULL,"M","1954-08-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","1999-12-17","DEMISSION","0","UNIQUE"
"RNE_0000935","BAYROU",NULL,NULL,"FRANCOIS",NULL,NULL,NULL,"M","1951-05-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2002-06-16","DEPUTE NATIONAL","0","UNIQUE"
"RNE_0001083","DE VILLIERS",NULL,NULL,"PHILIPPE",NULL,NULL,NULL,"M","1949-03-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","1999-12-16","DEMISSION","0","UNIQUE"
"RNE_0007014","LIENEMANN",NULL,NULL,"MARIE NOELLE",NULL,NULL,NULL,"F","1951-07-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2001-03-27","NOMME AU GOUVERNEMENT","0","UNIQUE"
"RNE_0011532","HERMANGE",NULL,NULL,"MARIE THERESE",NULL,NULL,NULL,"F","1947-09-17",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0821668","FOURTOU",NULL,NULL,"JANELLY",NULL,NULL,NULL,"F","1939-02-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0027835","PASQUA",NULL,NULL,"CHARLES",NULL,NULL,NULL,"M","1927-04-18","2015-06-29","REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0162983","HUE",NULL,NULL,"ROBERT",NULL,NULL,NULL,"M","1946-10-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2000-07-31","DEMISSION","0","UNIQUE"
"RNE_0838005","FONTAINE",NULL,NULL,"NICOLE",NULL,NULL,NULL,"F","1942-01-16",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2002-06-16","NOMME AU GOUVERNEMENT","0","UNIQUE"
"RNE_0837980","LE PEN",NULL,NULL,"JEAN MARIE",NULL,NULL,NULL,"M","1928-06-20",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2003-04-10","DECHEANCE","0","UNIQUE"
"RNE_0837927","BOUMEDIENE THIERY",NULL,NULL,"ALIMA",NULL,NULL,NULL,"F","1956-07-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0002214","JEAN PIERRE",NULL,NULL,"THIERRY",NULL,NULL,NULL,"M","1955-07-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000088","WURTZ",NULL,NULL,"FRANCIS",NULL,NULL,NULL,"M","1948-01-03",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0004287","NAIR",NULL,NULL,"SAMI",NULL,NULL,NULL,"M","1946-08-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0004339","SARKOZY",NULL,NULL,"NICOLAS",NULL,NULL,NULL,"M","1955-01-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","1999-09-14","DEMISSION","0","UNIQUE"
"EUR_0004358","SYLLA",NULL,NULL,"FODE",NULL,NULL,NULL,"M","1963-01-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000064","MORILLON",NULL,NULL,"PHILIPPE",NULL,NULL,NULL,"M","1935-10-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0004361","ABITBOL",NULL,NULL,"WILLIAM",NULL,NULL,NULL,"M","1949-09-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0002314","DUHAMEL",NULL,NULL,"OLIVIER",NULL,NULL,NULL,"M","1950-05-02",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0004366","KUNTZ",NULL,NULL,"FLORENCE",NULL,NULL,NULL,"F","1969-06-09",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000061","MARTINEZ",NULL,NULL,"JEAN CLAUDE",NULL,NULL,NULL,"M","1945-07-30",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000374","KAROUTCHI",NULL,NULL,"ROGER",NULL,NULL,NULL,"M","1951-08-26",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","1999-12-31","SENATEUR NATIONAL","0","UNIQUE"
"RNE_0000060","MARTIN",NULL,NULL,"HUGUES",NULL,NULL,NULL,"M","1942-01-02",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0004387","ROD",NULL,NULL,"DIDIER CLAUDE",NULL,NULL,NULL,"M","1950-06-07",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000058","LIPIETZ",NULL,NULL,"ALAIN",NULL,NULL,NULL,"M","1947-09-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000613","NOVELLI",NULL,NULL,"HERVE",NULL,NULL,NULL,"M","1949-03-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2002-06-16","DEPUTE NATIONAL","0","UNIQUE"
"EUR_0004402","LAGUILLER",NULL,NULL,"ARLETTE",NULL,NULL,NULL,"F","1940-03-18",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000080","SOUCHET",NULL,NULL,"DOMINIQUE",NULL,NULL,NULL,"M","1946-07-09",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000055","LANG",NULL,NULL,"CARL",NULL,NULL,NULL,"M","1957-09-20",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0004403","KRIVINE",NULL,NULL,"ALAIN",NULL,NULL,NULL,"M","1941-07-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0004406","BORDES",NULL,NULL,"ARMONIA",NULL,NULL,NULL,"F","1945-05-03",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0004408","VACHETTA",NULL,NULL,"ROSELINE",NULL,NULL,NULL,"F","1951-12-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000054","LAMASSOURE",NULL,NULL,"ALAIN",NULL,NULL,NULL,"M","1944-02-10",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0004409","CAUQUIL",NULL,NULL,"CHANTAL",NULL,NULL,NULL,"F","1949-07-03",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000048","ISLER BEGUIN",NULL,NULL,"MARIE ANNE",NULL,NULL,NULL,"F","1956-06-30",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0004416","BERNIE",NULL,NULL,"JEAN LOUIS",NULL,NULL,NULL,"M","1953-08-22",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0001979","DARRAS",NULL,NULL,"DANIELLE",NULL,NULL,NULL,"F","1943-12-22",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0004420","ESCLOPE",NULL,NULL,"ALAIN",NULL,NULL,NULL,"M","1942-05-18",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000009","BERTHU",NULL,NULL,"GEORGES",NULL,NULL,NULL,"M","1950-05-14",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000011","BOUDJENAH",NULL,NULL,"YASMINE",NULL,NULL,NULL,"F","1970-12-21",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000014","BUTEL",NULL,NULL,"YVES",NULL,NULL,NULL,"M","1948-11-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000015","CARLOTTI",NULL,NULL,"MARIE ARLETTE",NULL,NULL,NULL,"F","1952-01-21",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0372934","AUROI",NULL,NULL,"DANIELLE",NULL,NULL,NULL,"F","1944-02-29",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","FM","0","UNIQUE"
"RNE_0000044","HAZAN",NULL,NULL,"ADELINE",NULL,NULL,NULL,"F","1956-01-21",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"EUR_0001878","DE GAULLE",NULL,NULL,"CHARLES",NULL,NULL,NULL,"M","1948-09-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000033","FLAUTRE",NULL,NULL,"HELENE",NULL,NULL,NULL,"F","1958-07-29",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000029","DE VEYRAC",NULL,NULL,"CHRISTINE",NULL,NULL,NULL,"F","1959-11-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000077","SAVARY",NULL,NULL,"GILLES",NULL,NULL,NULL,"M","1954-12-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000076","SAINT JOSSE",NULL,NULL,"JEAN",NULL,NULL,NULL,"M","1944-03-22",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000073","ROCARD",NULL,NULL,"MICHEL",NULL,NULL,NULL,"M","1930-08-23","2016-07-02","REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000069","PATRIE",NULL,NULL,"BEATRICE",NULL,NULL,NULL,"F","1957-05-12",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000067","ONESTA",NULL,NULL,"GERARD",NULL,NULL,NULL,"M","1960-08-05",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000040","GILLIG",NULL,NULL,"MARIE HELENE",NULL,NULL,NULL,"F","1946-03-15",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000025","DECOURRIERE",NULL,NULL,"FRANCIS",NULL,NULL,NULL,"M","1936-11-22",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000026","DE SARNEZ",NULL,NULL,"MARIELLE",NULL,NULL,NULL,"F","1951-03-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000028","DESIR",NULL,NULL,"HARLEM",NULL,NULL,NULL,"M","1959-11-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000081","SUDRE",NULL,NULL,"MARGIE",NULL,NULL,NULL,"F","1943-10-17",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_1238787","BRAC DE LA PERRIERE",NULL,NULL,"THIERRY",NULL,NULL,NULL,"M","1953-01-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","FM","0","UNIQUE"
"RNE_0000043","GUY QUINT",NULL,NULL,"CATHERINE",NULL,NULL,NULL,"F","1949-09-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000016","CAUDRON",NULL,NULL,"GERARD",NULL,NULL,NULL,"M","1945-02-27",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000020","CORNILLET",NULL,NULL,"THIERRY",NULL,NULL,NULL,"M","1951-07-23",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"RNE_0000024","DAUL",NULL,NULL,"JOSEPH",NULL,NULL,NULL,"M","1947-04-13",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-06-13","2004-06-12","","0","UNIQUE"
"PLM_1528619","POIGNANT",NULL,NULL,"BERNARD",NULL,NULL,NULL,"M","1949-09-19",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-07-20","2004-07-19","","0","UNIQUE"
"PLM_1528177","GOLLNISCH",NULL,NULL,"BRUNO",NULL,NULL,NULL,"M","1950-01-25",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-07-20","2004-07-19","","0","UNIQUE"
"EUR_0004411","RAYMOND",NULL,NULL,"MICHEL",NULL,NULL,NULL,"M","1951-06-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-07-20","2004-07-19","","0","UNIQUE"
"PLM_1530067","MARCHIANI",NULL,NULL,"JEAN PIERRE",NULL,NULL,NULL,"M","1943-08-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-07-20","2004-07-19","","0","UNIQUE"
"RNE_1509740","MATHIEU",NULL,NULL,"VERONIQUE",NULL,NULL,NULL,"F","1955-10-28",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-07-20","2004-07-19","","0","UNIQUE"
"PLM_1530065","DE LA PERRIERE",NULL,NULL,"THIERRY",NULL,NULL,NULL,"M","1953-01-01",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-07-20","2004-07-19","","0","UNIQUE"
"PLM_1530070","THOMAS MAURO",NULL,NULL,"NICOLE",NULL,NULL,NULL,"F","1941-06-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-07-20","2004-07-19","","0","UNIQUE"
"PLM_1530066","GARAUD",NULL,NULL,"MARIE FRANCE",NULL,NULL,NULL,"F","1934-03-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-07-20","2004-07-19","","0","UNIQUE"
"PLM_1530064","COUTEAUX",NULL,NULL,"PAUL MARIE",NULL,NULL,NULL,"M","1956-07-31",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-07-20","2004-07-19","","0","UNIQUE"
"RNE_0000047","HORTEFEUX",NULL,NULL,"BRICE",NULL,NULL,NULL,"M","1958-05-11",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-09-15","2004-06-12","AU","0","UNIQUE"
"EUR_0005736","VARAUT",NULL,NULL,"ALEXANDRE",NULL,NULL,NULL,"M","1966-01-18",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-12-17","2004-06-12","FM","0","UNIQUE"
"RNE_0000032","FERREIRA",NULL,NULL,"ANNE",NULL,NULL,NULL,"F","1961-03-18",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","1999-12-18","2004-06-12","AU","0","UNIQUE"
"RNE_0000087","FLEURY VLASTO",NULL,NULL,"DOMINIQUE",NULL,NULL,NULL,"F","1946-08-14",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2000-01-01","2004-06-12","FM","0","UNIQUE"
"EUR_0001167","HERZOG",NULL,NULL,"PHILIPPE",NULL,NULL,NULL,"M","1940-03-06",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2000-08-01","2004-06-12","FM","0","UNIQUE"
"RNE_0042279","LAIGNEL",NULL,NULL,"ANDRE",NULL,NULL,NULL,"M","1942-12-04",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2001-03-28","2001-04-05","DV","0","UNIQUE"
"PLM_1530069","SCARBONCHI",NULL,NULL,"MICHEL ANGE",NULL,NULL,NULL,"M","1950-07-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2001-04-05","2004-07-19","","0","UNIQUE"
"EUR_0002312","SCARBONCHI",NULL,NULL,"MICHEL",NULL,NULL,NULL,"M","1950-07-24",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2001-04-06","2004-06-12","FM","0","UNIQUE"
"RNE_0000027","DESCAMPS",NULL,NULL,"MARIE HELENE",NULL,NULL,NULL,"F","1938-07-05",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2002-05-07","2004-06-12","","0","UNIQUE"
"EUR_0002020","SCHAFFNER",NULL,NULL,"ANNE MARIE",NULL,NULL,NULL,"F","1945-05-31",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2002-06-17","2004-06-12","","0","UNIQUE"
"EUR_0022860","DE VEYRINAS",NULL,NULL,"FRANCOISE",NULL,NULL,NULL,"F","1943-09-04","2008-08-16","REPRESENTANT AU PARLEMENT EUROPEEN","2002-06-17","2004-06-12","","0","UNIQUE"
"RNE_0031997","KELLER",NULL,NULL,"FABIENNE",NULL,NULL,NULL,"F","1959-10-20",NULL,"REPRESENTANT AU PARLEMENT EUROPEEN","2002-06-17","2004-06-12","FM","0","UNIQUE"
